,year,type,country,activity,age,species,month,fatal,gender
733,2001,Unprovoked,usa,Surfing,17.0,Unspecified,Aug,N,M
734,2001,Unprovoked,usa,Surfing,20.0,Unspecified,Aug,N,M
735,2001,Unprovoked,usa,Surfing,19.0,Unspecified,Aug,N,M
736,2001,Unprovoked,usa,Surfing,19.0,Unspecified,Aug,N,M
737,2001,Unprovoked,bahamas,Spearfishing,43.0,Bull,Aug,N,M
738,2001,Unprovoked,usa,Boogie boarding,18.0,Unspecified,Jul,N,M
739,2001,Unprovoked,usa,Swimming,8.0,Bull,Jul,N,M
740,2001,Provoked,usa,Spearfishing,52.0,White,Jun,N,M
741,2001,Unprovoked,usa,Wading,29.0,Unspecified,Jun,N,F
742,2001,Unprovoked,usa,Surfing,45.0,Unspecified,May,N,M
743,2001,Unprovoked,usa,Surfing,12.0,Unspecified,Apr,N,M
744,2001,Unprovoked,usa,Surfing,21.0,Unspecified,Apr,N,M
745,2001,Unprovoked,usa,Body boarding,12.0,Unspecified,Apr,N,M
746,2001,Unprovoked,usa,Surfing,22.0,Unspecified,Apr,N,M
747,2001,Unprovoked,usa,Surfing,19.0,Unspecified,Apr,N,M
748,2001,Unprovoked,south africa,Surfing,46.0,White,Apr,N,M
749,2001,Unprovoked,usa,Standing alongside surfboard,26.0,Unspecified,Apr,N,M
750,2001,Unprovoked,australia,Surfing,40.0,Unspecified,Apr,N,M
751,2001,Unprovoked,australia,Surfing,40.0,Unspecified,Feb,N,M
752,2000,Unprovoked,fiji,Swimming back from anchored sailboat,47.0,Unspecified,Dec,Y,M
753,2000,Unprovoked,australia,Spearfishing,38.0,Unspecified,Dec,N,M
754,2000,Unprovoked,usa,Swimming,25.0,Unspecified,Nov,N,M
755,2000,Unprovoked,australia,Swimming,52.0,White,Nov,N,M
756,2000,Unprovoked,australia,Swimming,49.0,White,Nov,Y,M
757,2000,Unprovoked,usa,Surfing,27.0,White,Nov,N,M
758,2000,Unprovoked,usa,Swimming / snorkeling,56.0,Tiger,Oct,N,F
759,2000,Unprovoked,usa,Surfing,17.0,Unspecified,Oct,N,M
760,2000,Unprovoked,usa,Surfing,23.0,Unspecified,Oct,N,M
761,2000,Unprovoked,australia,Surfing,17.0,White,Sep,Y,M
762,2000,Unprovoked,australia,Surfing,25.0,White,Sep,Y,M
763,2000,Unprovoked,okinawa,Surfing,31.0,White,Sep,Y,M
764,2000,Unprovoked,usa,Swimming / Body surfing,25.0,Unspecified,Sep,N,M
765,2000,Unprovoked,south africa,Free diving,48.0,White,Sep,N,M
766,2000,Unprovoked,usa,Wading,40.0,Unspecified,Sep,N,M
767,2000,Unprovoked,reunion,Surfing,27.0,Tiger,Sep,N,M
768,2000,Unprovoked,usa,Swimming,47.0,Unspecified,Aug,N,M
769,2000,Unprovoked,usa,Jumped into the water,25.0,Bull,Aug,Y,M
770,2000,Unprovoked,usa,"Windsurfing, but sitting on his board",53.0,Tiger,Aug,N,M
771,2000,Unprovoked,usa,Surfing / Wading,27.0,Unspecified,Aug,N,M
772,2000,Unprovoked,usa,Standing,44.0,Unspecified,Aug,N,F
773,2000,Unprovoked,usa,Playing,12.0,Tiger,Jul,N,F
774,2000,Unprovoked,usa,"Spearfishing, holding mesh bag with speared fish",55.0,Unspecified,Jul,N,F
775,2000,Unprovoked,usa,Wading,13.0,Unspecified,Jul,N,F
776,2000,Unprovoked,usa,Standing,19.0,Unspecified,Jul,N,F
777,2000,Unprovoked,usa,Surfing,17.0,Unspecified,Jun,N,M
778,2000,Unprovoked,usa,Swimming,55.0,Bull,Jun,N,M
779,2000,Unprovoked,usa,Swimming ,44.0,Bull,Jun,N,M
780,2000,Unprovoked,australia,Swimming,26.0,Unspecified,Mar,N,M
781,2000,Unprovoked,usa,Boogie boarding,14.0,Unspecified,Mar,N,F
782,2000,Unprovoked,usa,Surfing,37.0,Unspecified,Mar,N,M
783,2000,Unprovoked,new caledonia,Spearfishing,35.0,Tiger,Mar,Y,M
784,2000,Unprovoked,usa,Spearfishing,39.0,Unspecified,Mar,N,M
785,1999,Invalid,brazil,Spearfishing,39.0,Unspecified,Dec,N,M
786,1999,Unprovoked,usa,Swimming,51.0,Tiger,Nov,N,F
787,1999,Unprovoked,brazil,"Spearfishing, but swimming at surface",39.0,Unspecified,Nov,N,M
788,1999,Unprovoked,usa,"Surfing, lying on surfboard",16.0,Tiger,Oct,N,M
789,1999,Unprovoked,usa,Kayaking,37.0,White,Sep,N,M
790,1999,Unprovoked,usa,Surfing,28.0,Unspecified,Aug,N,M
791,1999,Unprovoked,marshall islands,Fishing,23.0,Unspecified,Aug,N,M
792,1999,Unprovoked,usa,Lying prone in 2' of water,10.0,Unspecified,Aug,N,M
793,1999,Unprovoked,usa,Body surfing,62.0,Unspecified,Aug,N,M
794,1999,Unprovoked,bahamas,Spearfishing & holding catch,35.0,Bull,Aug,N,M
795,1999,Unprovoked,south africa,Surfing,42.0,White,Jul,N,M
796,1999,Unprovoked,usa,Swimming with dolphins,43.0,Bull,Jul,N,M
797,1999,Unprovoked,usa,Surfing,43.0,Tiger,Jul,N,M
798,1999,Unprovoked,south africa,Boogie boarding,14.0,White,Jul,Y,M
799,1999,Unprovoked,usa,Wading in school of baitfish,30.0,Unspecified,Jul,N,F
800,1999,Unprovoked,south africa,Surfing,29.0,White,Jul,N,M
801,1999,Unprovoked,usa,Surfing,21.0,Unspecified,Jun,N,M
802,1999,Unprovoked,usa,Splashing / wading,5.0,Unspecified,Jun,N,M
803,1999,Unprovoked,australia,Windsurfing,22.0,White,May,Y,M
804,1999,Unprovoked,brazil,Surfing,21.0,Tiger,May,N,M
805,1999,Unprovoked,mauritius,Swimming,41.0,Grey,Apr,N,F
806,1999,Unprovoked,reunion,Swimming after being swept into sea by a large wave,52.0,Bull,Apr,Y,M
807,1999,Unprovoked,usa,Swimming near pod of whales,29.0,Unspecified,Mar,N,F
808,1999,Unprovoked,australia,Surfing,35.0,Tiger,Feb,N,M
809,1999,Unprovoked,usa,Surfing,25.0,Unspecified,Feb,N,M
810,1999,Unprovoked,south africa,Spearfishing,30.0,White,Unknown,N,M
811,1998,Unprovoked,south africa,Surfing,18.0,White,Dec,N,M
812,1998,Unprovoked,usa,Swimming,9.0,Tiger,Nov,Y,M
813,1998,Unprovoked,usa,Surfing,14.0,Unspecified,Nov,N,M
814,1998,Unprovoked,usa,Walking,13.0,Unspecified,Nov,N,M
815,1998,Unprovoked,brazil,Surfing,22.0,White,Nov,Y,M
816,1998,Unprovoked,usa,Surfing,26.0,Unspecified,Aug,N,M
817,1998,Unprovoked,usa,Boogie boarding,16.0,White,Aug,N,M
818,1998,Unprovoked,bahamas,Spearfishing,28.0,Unspecified,Aug,N,M
819,1998,Unprovoked,south africa,Spearfishing,24.0,White,Aug,N,M
820,1998,Unprovoked,south africa,Surfing,16.0,Unspecified,Jul,N,M
821,1998,Unprovoked,australia,Free diving for abalone,26.0,White,Jun,Y,M
822,1998,Unprovoked,south africa,Body Boarding,20.0,White,Jun,Y,M
823,1998,Unprovoked,south africa,Body boarding,15.0,White,May,N,M
824,1998,Unprovoked,south africa,Body boarding,16.0,Unspecified,May,N,M
825,1998,Unprovoked,usa,Surfing,40.0,Lemon,May,N,M
826,1998,Unprovoked,usa,Swimming,14.0,Unspecified,May,N,F
827,1998,Unprovoked,south africa,Body boarding,22.0,White,May,N,M
828,1998,Unprovoked,mozambique,Towing rubber dinghy,35.0,Unspecified,Apr,Y,F
829,1998,Unprovoked,usa,Surfing (lying prone on his board),50.0,White,Apr,N,M
830,1998,Unprovoked,south africa,Snorkeling  hunting crayfish and abalone,33.0,White,Mar,N,M
831,1998,Unprovoked,usa,Swimming or paddle boarding,32.0,Unspecified,Mar,N,M
832,1998,Invalid,australia,Spearfishing,31.0,Unspecified,Jan,Unknown,M
833,1998,Unprovoked,mozambique,Surfing,23.0,Unspecified,Jan,N,M
834,1997,Unprovoked,south africa,Spearfishing,39.0,White,Dec,Y,M
835,1997,Unprovoked,australia,Scuba diving (submerged riding a scooter),42.0,White,Nov,N,M
836,1997,Unprovoked,usa,Body boarding or surfing,19.0,Tiger,Oct,N,M
837,1997,Unprovoked,usa,Surfing,23.0,Unspecified,Oct,N,M
838,1997,Unprovoked,usa,Surfing,12.0,Unspecified,Oct,N,M
839,1997,Unprovoked,usa,Surfing (sitting on his board),29.0,White,Aug,N,M
840,1997,Unprovoked,usa,Body surfing,17.0,Unspecified,Aug,N,M
841,1997,Unprovoked,usa,Wading / Surfing,19.0,Unspecified,Aug,N,M
842,1997,Unprovoked,south africa,Surfing,25.0,White,Jul,Y,M
843,1997,Unprovoked,usa,Standing,50.0,Unspecified,Jul,N,M
844,1997,Unprovoked,fiji,Snorkeling,47.0,Tiger,Jun,N,F
845,1997,Unprovoked,usa,Surfing,18.0,Unspecified,Jun,N,M
846,1997,Unprovoked,usa,"Body surfing, stood up on sandbar",33.0,Unspecified,Jun,N,M
847,1997,Unprovoked,usa,Spearfishing,35.0,Unspecified,May,N,M
848,1997,Unprovoked,usa,Surfing,34.0,Unspecified,May,N,M
849,1997,Unprovoked,usa,Surfing,12.0,Unspecified,May,N,M
850,1997,Unprovoked,australia,Scuba diving,30.0,Tiger,Feb,N,M
851,1997,Unprovoked,australia,Snorkeling,27.0,Unspecified,Jan,N,M
852,1997,Unprovoked,australia,Windsurfing,41.0,Tiger,Jan,Y,M
853,1996,Unprovoked,usa,Surfing,45.0,White,Nov,N,M
854,1996,Unprovoked,usa,Surfing,22.0,White,Oct,N,M
855,1996,Unprovoked,usa,Surfing,21.0,Unspecified,Oct,N,M
856,1996,Unprovoked,usa,Surfing,31.0,White,Oct,N,M
857,1996,Unprovoked,new zealand,Diving for abalone,23.0,White,Sep,N,M
858,1996,Unprovoked,usa,Surfing / Swimming,19.0,Unspecified,Sep,N,M
859,1996,Invalid,usa,Boogie boarding,28.0,Unspecified,Sep,Unknown,F
860,1996,Provoked,south africa,Spearfishing,29.0,White,Sep,N,M
861,1996,Unprovoked,usa,Body Boarding,19.0,Tiger,Aug,N,M
862,1996,Unprovoked,usa,Free diving for abalone,36.0,White,Aug,N,M
863,1996,Unprovoked,usa,Wade fishing,21.0,Unspecified,Aug,N,M
864,1996,Unprovoked,usa,Standing,63.0,Unspecified,Jul,N,F
865,1996,Unprovoked,south africa,Surfing,17.0,White,May,N,M
866,1996,Unprovoked,usa,Surfing,22.0,Unspecified,May,N,M
867,1996,Unprovoked,usa,Surfing,27.0,Unspecified,May,N,M
868,1996,Unprovoked,australia,Swimming breast stoke,47.0,Tiger,Mar,N,F
869,1996,Unprovoked,australia,Dived naked into the water on a bet,24.0,Unspecified,Feb,N,M
870,1996,Unprovoked,australia,Swimming,7.0,Unspecified,Feb,N,M
871,1996,Unprovoked,usa,Swimming with mask & snorkel,53.0,Tiger,Jan,N,M
872,1996,Unprovoked,reunion,Surfing,25.0,Tiger,Jan,Y,M
873,1995,Unprovoked,australia,Playing / standing,15.0,Unspecified,Oct,N,F
874,1995,Unprovoked,usa,Surfing,39.0,Unspecified,Oct,N,M
875,1995,Unprovoked,usa,Surfing,14.0,Unspecified,Sep,N,M
876,1995,Unprovoked,usa,Windsurfing,25.0,White,Sep,N,M
877,1995,Unprovoked,australia,Abalone diving using Hookah (near calving whales),29.0,White,Sep,Y,M
878,1995,Unprovoked,usa,Abalone diving using Hookah (resting on the surface),32.0,White,Sep,N,M
879,1995,Unprovoked,usa,Surfing,16.0,Unspecified,Aug,N,M
880,1995,Unprovoked,usa,Surfing,18.0,Unspecified,Aug,N,M
881,1995,Unprovoked,usa,Swimming,16.0,Unspecified,Aug,N,M
882,1995,Unprovoked,usa,Swimming ,23.0,Unspecified,Aug,N,M
883,1995,Unprovoked,usa,Surfing,19.0,Unspecified,Aug,N,M
884,1995,Unprovoked,tonga,Fishing,18.0,Unspecified,Aug,N,M
885,1995,Unprovoked,usa,Wading,20.0,Unspecified,Aug,N,M
886,1995,Unprovoked,usa,Body boarding,12.0,Unspecified,Aug,N,M
887,1995,Unprovoked,usa,Scuba diving (ascending using scooter),31.0,White,Jun,N,M
888,1995,Unprovoked,usa,Swimming,45.0,Unspecified,Jun,N,M
889,1995,Unprovoked,usa,Swimming,10.0,Unspecified,Jun,N,F
890,1995,Unprovoked,usa,Swimming,38.0,Tiger,Jun,N,M
891,1995,Unprovoked,hong kong,Swimming,29.0,Unspecified,Jun,Y,M
892,1995,Unprovoked,japan,Scuba diving for bivalves,47.0,White,Apr,Y,M
893,1995,Unprovoked,australia,Surfing,35.0,Unspecified,Mar,N,M
894,1995,Unprovoked,south africa,Swimming,22.0,Unspecified,Feb,N,M
895,1995,Unprovoked,south africa,Swimming,14.0,Tiger,Jan,Y,M
896,1994,Unprovoked,south africa,Body boarding,26.0,White,Dec,N,M
897,1994,Unprovoked,usa,Commercial diver (submerged or treading water),42.0,White,Dec,Y,M
898,1994,Unprovoked,usa,"Surfing, paddling seawards",34.0,Unspecified,Nov,N,F
899,1994,Provoked,usa,Wading,9.0,Unspecified,Oct,N,F
900,1994,Unprovoked,usa,Surfing,43.0,White,Sep,N,M
901,1994,Unprovoked,usa,Jumped off rocks into white water,12.0,Unspecified,Sep,N,F
902,1994,Unprovoked,reunion,Windsurfing,24.0,Bull,Jul,Y,M
903,1994,Unprovoked,south africa,Surfing,22.0,White,Jul,Y,M
904,1994,Unprovoked,south africa,Surfing,31.0,White,Jul,N,M
905,1994,Unprovoked,usa,Surfing,15.0,Unspecified,Jul,N,M
906,1994,Unprovoked,bahamas,Spearfishing,30.0,Unspecified,Jun,N,M
907,1994,Unprovoked,usa,Surfing,28.0,Unspecified,May,N,M
908,1994,Unprovoked,usa,Surfing,22.0,Unspecified,May,N,M
909,1994,Unprovoked,usa,Surfing,23.0,Unspecified,Feb,N,M
910,1994,Unprovoked,south africa,Surfing,15.0,White,Feb,N,M
911,1994,Unprovoked,south africa,Swimming ,33.0,Unspecified,Jan,N,M
912,1993,Unprovoked,australia,Hookah diving,27.0,Tiger,Nov,Y,M
913,1993,Unprovoked,usa,Surfing,26.0,White,Oct,N,M
914,1993,Unprovoked,usa,Swimming,26.0,Bull,Oct,N,F
915,1993,Boating,usa,Kayaking,34.0,White,Oct,N,F
916,1993,Unprovoked,south africa,Spearfishing,36.0,White,Sep,N,M
917,1993,Unprovoked,spain,Swimming,25.0,Unspecified,Sep,N,M
918,1993,Unprovoked,bahamas,Spearfishing,51.0,Unspecified,Aug,N,M
919,1993,Unprovoked,usa,Riding floatation device,19.0,Bull,Aug,N,F
920,1993,Unprovoked,usa,Free diving for abalone (ascending),39.0,White,Aug,N,M
921,1993,Unprovoked,south africa,Surfing,28.0,White,Jul,N,M
922,1993,Unprovoked,usa,Playing,12.0,Unspecified,Jul,N,F
923,1993,Unprovoked,usa,Paddling on surfboard or body board,22.0,Tiger,Jun,N,M
924,1993,Unprovoked,australia,Scuba diving,31.0,White,Jun,Y,M
925,1993,Unprovoked,australia,Scuba diving at seal colony,34.0,White,Jun,Y,F
926,1993,Unprovoked,usa,Swimming,60.0,Unspecified,Jun,N,F
927,1993,Unprovoked,usa,Paddling on surfboard,35.0,Tiger,Mar,N,M
928,1993,Unprovoked,usa,Free diving & spearfishing (ascending),55.0,White,Mar,N,M
929,1993,Provoked,australia,Fishing,25.0,Unspecified,Unknown,N,M
930,1993,Unprovoked,australia,Spearfishing,21.0,Unspecified,Jan,N,M
931,1993,Unprovoked,usa,Surfing,29.0,White,Jan,N,M
932,1992,Unprovoked,usa,"Standing in waist-deep water, helping his father tend a gill net containing dead fish",10.0,Tiger,Dec,N,M
933,1992,Unprovoked,usa,Lying on surfboard,30.0,Tiger,Dec,N,M
934,1992,Unprovoked,usa,Spearfishing / free diving,31.0,Unspecified,Nov,N,M
935,1992,Unprovoked,usa,Surfing,19.0,Unspecified,Nov,N,M
936,1992,Boating,usa,Kayaking,46.0,White,Nov,N,M
937,1992,Unprovoked,usa,Scuba diving (submerged),40.0,Unspecified,Nov,N,M
938,1992,Unprovoked,usa,Body boarding,18.0,Tiger,Nov,Y,M
939,1992,Unprovoked,usa,Hookah diving for sea urchins,40.0,White,Oct,N,M
940,1992,Unprovoked,usa,Surfing,28.0,Tiger,Oct,N,M
941,1992,Unprovoked,australia,Surfing,28.0,White,Oct,Y,M
942,1992,Unprovoked,usa,Surfing,20.0,White,Sep,N,M
943,1992,Unprovoked,australia,Surfing,17.0,White,Aug,N,M
944,1992,Unprovoked,usa,Surfing,22.0,White,Aug,N,M
945,1992,Unprovoked,usa,Standing,42.0,Unspecified,Jul,N,F
946,1992,Unprovoked,reunion,Surfing,16.0,Bull,Jun,Y,M
947,1992,Unprovoked,south africa,Surfing,35.0,Unspecified,Apr,N,M
948,1992,Unprovoked,usa,"Surfing, paddling seawards",36.0,Tiger,Mar,N,F
949,1992,Unprovoked,japan,Hookah diving for pen shells ,41.0,White,Mar,Y,M
950,1992,Unprovoked,usa,Surfing (sitting on his board),21.0,White,Mar,N,M
951,1992,Invalid,australia,Surfing,19.0,Unspecified,Feb,Unknown,M
952,1992,Unprovoked,australia,Boogie boarding,19.0,Unspecified,Jan,N,M
953,1992,Unprovoked,south africa,Swimming ,19.0,Unspecified,Jan,N,M
954,1992,Unprovoked,south africa,Spearfishing,36.0,Unspecified,Jan,N,M
955,1991,Unprovoked,usa,Hookah diving for sea urchins,25.0,White,Dec,N,M
956,1991,Unprovoked,usa,Snorkeling,41.0,Tiger,Nov,Y,F
957,1991,Unprovoked,usa,Surfing,21.0,Unspecified,Oct,N,M
958,1991,Unprovoked,usa,Surfing,32.0,White,Oct,N,M
959,1991,Unprovoked,australia,Scuba diving,19.0,White,Sep,Y,M
960,1991,Provoked,australia,Finning the shark that bit him,36.0,Unspecified,Aug,N,M
961,1991,Unprovoked,usa,Swimming,23.0,Unspecified,Aug,N,M
962,1991,Unprovoked,usa,Wading,10.0,Unspecified,Aug,N,F
963,1991,Boating,italy,Canoeing,40.0,White,Jul,N,F
964,1991,Unprovoked,reunion,Surfing,30.0,Tiger,Jul,N,M
965,1991,Unprovoked,usa,Surfing,32.0,White,Jul,N,M
966,1991,Unprovoked,usa,Swimming behind sailboat,31.0,Bull,Jun,N,M
967,1991,Unprovoked,hong kong,Swimming ,65.0,Tiger,Jun,Y,F
968,1991,Unprovoked,usa,Sitting on surfboard,23.0,Unspecified,May,N,M
969,1991,Unprovoked,usa,"Surfing, collided with shark",22.0,Unspecified,Apr,N,M
970,1991,Unprovoked,usa,Surfing,38.0,White,Feb,N,M
971,1991,Unprovoked,south africa,Spearfishing,20.0,White,Feb,N,M
972,1990,Unprovoked,usa,Surfing,24.0,Unspecified,Nov,N,M
973,1990,Unprovoked,usa,Surfing,50.0,Unspecified,Oct,N,M
974,1990,Unprovoked,usa,Surfing,25.0,Unspecified,Oct,N,M
975,1990,Unprovoked,usa,Surfing,43.0,Tiger,Oct,N,M
976,1990,Unprovoked,usa,Surfing,19.0,Unspecified,Oct,N,M
977,1990,Unprovoked,south africa,Spearfishing,26.0,White,Sep,N,M
978,1990,Unprovoked,usa,"Free diving / spearfishing, from paddleboard & floating on the surface",49.0,White,Sep,N,M
979,1990,Boating,usa,Kayaking,44.0,White,Sep,N,M
980,1990,Unprovoked,usa,Surfing,22.0,White,Aug,N,M
981,1990,Unprovoked,south africa,Scuba diving (but on surface),21.0,White,Jun,Y,F
982,1990,Unprovoked,south africa,Resting on surfboard,22.0,White,May,N,M
983,1990,Unprovoked,south africa,Lying on surfboard & paddling,23.0,White,Apr,N,M
984,1990,Unprovoked,australia,Surfing,31.0,Tiger,Apr,N,M
985,1989,Unprovoked,south africa,Free diving & spearfishing,29.0,White,Nov,Y,M
986,1989,Unprovoked,australia,Surfing,17.0,White,Oct,N,M
987,1989,Unprovoked,usa,Surfing,12.0,Unspecified,Oct,N,M
988,1989,Invalid,usa,Diving,49.0,Unspecified,Oct,Unknown,M
989,1989,Unprovoked,south africa,Free diving,29.0,White,Sep,N,M
990,1989,Provoked,usa,"Fishing, stepped on hooked shark's head",51.0,Unspecified,Sep,N,M
991,1989,Unprovoked,usa,Hookah diving for abalone (descending),38.0,White,Sep,N,M
992,1989,Provoked,australia,Feeding fish,30.0,Grey,Aug,N,M
993,1989,Unprovoked,south africa,Surfing,21.0,White,Aug,N,M
994,1989,Unprovoked,australia,Surfing,17.0,Unspecified,Aug,N,M
995,1989,Unprovoked,south africa,Surfing,34.0,White,Jul,N,M
996,1989,Unprovoked,south africa,Surfing,16.0,White,Jun,N,M
997,1989,Unprovoked,south africa,Free diving,28.0,White,Jun,N,M
998,1989,Unprovoked,australia,Surfing,27.0,White,Mar,Y,M
999,1989,Unprovoked,italy,"Scuba diving, but swimming on surface",47.0,White,Feb,Y,M
1000,1989,Invalid,usa,Kayaking,24.0,Unspecified,Jan,Unknown,M
1001,1989,Unprovoked,usa,Kayaking,24.0,White,Jan,Y,F
1002,1989,Unprovoked,australia,Surfing with dolphins,17.0,Tiger,Jan,N,M
1003,1988,Unprovoked,usa,Surfing (sitting on his board),21.0,White,Oct,N,M
1004,1988,Unprovoked,usa,Surfing,30.0,Unspecified,Oct,N,M
1005,1988,Unprovoked,usa,Surfing,23.0,Unspecified,Oct,N,M
1006,1988,Unprovoked,usa,Surfing,21.0,Unspecified,Sep,N,M
1007,1988,Unprovoked,usa,Snorkeling,38.0,Bull,Sep,Y,M
1008,1988,Unprovoked,usa,Surfing,27.0,White,Aug,N,M
1009,1988,Unprovoked,south africa,Spearfishing,36.0,White,Jun,N,M
1010,1988,Unprovoked,usa,Sittting in water with his child,37.0,Unspecified,Jun,N,M
1011,1988,Unprovoked,usa,Surfing,25.0,Unspecified,Jun,N,M
1012,1988,Unprovoked,south africa,Surfing,17.0,Unspecified,Mar,N,M
1013,1988,Unprovoked,south africa,Surfing,20.0,Grey,Feb,N,M
1014,1988,Unprovoked,south africa,Lying atop surfboard,15.0,Unspecified,Feb,N,F
1015,1988,Invalid,south africa,Surfing,22.0,Unspecified,Jan,Unknown,M
1016,1988,Provoked,south africa,Attempting to lasso shark's tail,33.0,Unspecified,Jan,N,M
1017,1987,Unprovoked,usa,Surfing,16.0,Unspecified,Dec,N,M
1018,1987,Unprovoked,usa,Surfing,20.0,Unspecified,Oct,N,M
1019,1987,Invalid,south africa,Boogie boarding,14.0,Unspecified,Oct,Unknown,M
1020,1987,Unprovoked,south africa,Spearfishing,21.0,White,Oct,N,M
1021,1987,Unprovoked,south africa,Surfing,24.0,White,Sep,N,M
1022,1987,Unprovoked,usa,Wading,12.0,Unspecified,Aug,N,M
1023,1987,Unprovoked,usa,Surfing (sitting on his board),40.0,White,Aug,N,M
1024,1987,Unprovoked,usa,Surfing,27.0,Unspecified,Jul,N,M
1025,1987,Unprovoked,usa,Body surfing,32.0,Unspecified,Jul,N,F
1026,1987,Unprovoked,usa,Wading,16.0,Unspecified,Jul,N,F
1027,1987,Unprovoked,vanuatu,Swimming,8.0,Unspecified,Apr,Y,M
1028,1987,Unprovoked,south africa,Spearfishing,30.0,White,Jan,N,M
1029,1986,Unprovoked,south africa,Body boarding,21.0,White,Dec,Y,M
1030,1986,Unprovoked,usa,Surfing,40.0,Unspecified,Dec,N,M
1031,1986,Unprovoked,usa,Free diving  & spearfishing (submerged),27.0,White,Dec,N,M
1032,1986,Unprovoked,usa,Swimming,6.0,Lemon,Oct,N,F
1033,1986,Unprovoked,south africa,Racing ski,32.0,Unspecified,Oct,N,M
1034,1986,Invalid,south africa,Spearfishing,35.0,Unspecified,Aug,Unknown,M
1035,1986,Unprovoked,south africa,Spearfishing,26.0,Unspecified,Jul,N,M
1036,1986,Unprovoked,south africa,Treading water,26.0,Unspecified,Mar,N,M
1037,1986,Unprovoked,south africa,Surfing,21.0,White,Feb,N,M
1038,1986,Unprovoked,south africa,Swimming,46.0,Unspecified,Feb,N,M
1039,1986,Unprovoked,south africa,Spearfishing,29.0,Unspecified,Feb,N,M
1040,1986,Unprovoked,australia,Surfing,29.0,Unspecified,Feb,N,M
1041,1986,Unprovoked,usa,Surfing,22.0,Unspecified,Jan,N,M
1042,1986,Unprovoked,usa,Surfing,16.0,Unspecified,Unknown,N,M
1043,1985,Unprovoked,south africa,Body boarding,22.0,White,Oct,N,M
1044,1985,Unprovoked,usa,Hookah diving for abalone,46.0,Unspecified,Oct,N,M
1045,1985,Invalid,usa,Swimming,17.0,Unspecified,Sep,Unknown,M
1046,1985,Invalid,usa,Wading,11.0,Unspecified,Aug,Unknown,M
1047,1985,Invalid,usa,Scuba diving,25.0,Unspecified,Aug,Unknown,M
1048,1985,Unprovoked,usa,Wading,13.0,Unspecified,Jul,N,F
1049,1985,Unprovoked,italy,Snorkeling,13.0,White,Jul,N,M
1050,1985,Unprovoked,australia,Free diving for scallops,33.0,White,Mar,Y,F
1051,1985,Unprovoked,usa,Scuba Diving for lobster (at surface),29.0,White,Feb,N,M
1052,1985,Unprovoked,south africa,Swimming,15.0,Unspecified,Jan,N,M
1053,1985,Unprovoked,south africa,Surfing,18.0,White,Jan,N,M
1054,1985,Unprovoked,south africa,Spearfishing,34.0,White,Jan,N,M
1055,1985,Provoked,south africa,Spearfishing,20.0,Unspecified,Jan,N,M
1056,1984,Unprovoked,australia,Sailing on catamaran & fell into the water,16.0,Tiger,Nov,Y,M
1057,1984,Invalid,usa,Swimming,22.0,Unspecified,Oct,Unknown,M
1058,1984,Unprovoked,usa,Surfing or body surfing,23.0,Unspecified,Oct,N,F
1059,1984,Invalid,usa,Wading,25.0,Unspecified,Oct,Unknown,F
1060,1984,Unprovoked,usa,Surfing,15.0,Unspecified,Oct,N,M
1061,1984,Unprovoked,usa,Surfing (sitting on his board),25.0,White,Sep,N,M
1062,1984,Unprovoked,usa,Surfing,16.0,Unspecified,Sep,N,M
1063,1984,Unprovoked,usa,Skindiving,28.0,White,Sep,Y,M
1064,1984,Unprovoked,usa,Swimming,18.0,Unspecified,Jul,N,F
1065,1984,Invalid,south africa,Spearfishing,21.0,Unspecified,Jul,Unknown,M
1066,1984,Unprovoked,south africa,Surfing,27.0,White,Jun,N,M
1067,1984,Unprovoked,usa,Towing her sister on plastic ski board,13.0,Unspecified,Jun,N,F
1068,1984,Provoked,south africa,Scuba diving,33.0,Unspecified,Feb,N,M
1069,1984,Unprovoked,south africa,Swimming,14.0,Unspecified,Jan,N,M
1070,1983,Unprovoked,south africa,Swimming,47.0,Unspecified,Dec,N,M
1071,1983,Unprovoked,south africa,Spearfishing,29.0,White,Aug,N,M
1072,1983,Unprovoked,usa,Swimming,14.0,Unspecified,Aug,N,F
1073,1983,Unprovoked,usa,Diving,22.0,Bull,Aug,N,F
1074,1983,Sea Disaster,australia,Swimming from the New Venture ,21.0,Tiger,Jul,Y,F
1075,1983,Sea Disaster,australia,Swimming from the New Venture ,24.0,Tiger,Jul,Y,M
1076,1983,Sea Disaster,australia,14 m prawn trawler New Venture capsized  & sank in heavy seas Three people in the water,28.0,Tiger,Jul,N,M
1077,1983,Unprovoked,usa,Windsurfing,39.0,Unspecified,Jul,N,F
1078,1983,Unprovoked,usa,Water-skiing,21.0,Unspecified,May,N,M
1079,1983,Unprovoked,south africa,Fishing,27.0,Unspecified,Apr,N,M
1080,1983,Unprovoked,south africa,Spearfishing,17.0,Unspecified,Mar,N,M
1081,1983,Unprovoked,south africa,Paddleskiing,16.0,Unspecified,Feb,N,M
1082,1983,Unprovoked,south africa,Spearfishing,32.0,White,Jan,N,M
1083,1982,Unprovoked,usa,Windsurfing,26.0,Unspecified,Oct,N,M
1084,1982,Unprovoked,south africa,Surfing,16.0,White,Sep,N,M
1085,1982,Unprovoked,usa,Surfing,20.0,Unspecified,Sep,N,M
1086,1982,Unprovoked,usa,Diving,36.0,White,Sep,N,M
