,year,type,country,activity,age,species,month,fatal,gender,id_country
1024,1951,Unprovoked,australia,Treading water,21.0,Unspecified,Dec,Y,M,2
1025,1951,Provoked,australia,Fell off surf ski,23.0,Unspecified,Mar,N,M,2
1026,1950,Unprovoked,australia,Body surfing,21.0,White,Nov,N,M,2
1027,1950,Unprovoked,australia,Fishing,25.0,Unspecified,Oct,N,M,2
1028,1949,Unprovoked,australia,Free diving or wading back to shore,36.0,Unspecified,Nov,N,M,2
1029,1949,Unprovoked,australia,Bathing in water 0.9 m deep,13.0,Unspecified,Apr,Y,M,2
1030,1949,Unprovoked,australia,Lifesaving exhibition,20.0,White,Jan,Y,M,2
1031,1949,Invalid,australia,Surfing,32.0,Unspecified,Jan,Unknown,M,2
1032,1947,Unprovoked,australia,Fishing,9.0,Grey,Dec,N,M,2
1033,1946,Unprovoked,australia,Swimming after a tennis ball,30.0,Unspecified,Aug,Y,M,2
1034,1946,Unprovoked,australia,Standing,18.0,White,Feb,N,M,2
1035,1942,Unprovoked,australia,Dog paddling or standing,15.0,Bull,Dec,Y,F,2
1036,1942,Unprovoked,australia,Treading water,24.0,Tiger,Sep,N,M,2
1037,1942,Unprovoked,australia,Swimming,28.0,Bull,Jan,Y,F,2
1038,1940,Unprovoked,australia,Swimming,13.0,Unspecified,Jan,Y,M,2
1039,1939,Unprovoked,australia,Swimming ,20.0,Unspecified,Dec,Y,M,2
1040,1938,Provoked,australia,Fishing,18.0,Tiger,Oct,N,M,2
1041,1938,Invalid,australia,Diving off jetty,24.0,Unspecified,Jan,Unknown,M,2
1042,1937,Unprovoked,australia,Swimming ,25.0,Tiger,Oct,Y,M,2
1043,1937,Unprovoked,australia,Swimming ,18.0,Tiger,Oct,Y,M,2
1044,1937,Unprovoked,australia,"Diving from the lugger San, operated by the Protector of the Aborigines",38.0,Tiger,Aug,N,M,2
1045,1937,Unprovoked,australia,"Refused permission to cross on the ferry, he was swimming across the river",33.0,Unspecified,May,Y,M,2
1046,1937,Unprovoked,australia,Swimming,32.0,White,Feb,Y,M,2
1047,1936,Unprovoked,australia,Diving for trochus,16.0,Tiger,Apr,N,M,2
1048,1936,Unprovoked,australia,Swimming,14.0,White,Feb,Y,M,2
1049,1936,Unprovoked,australia,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",13.0,White,Jan,Y,M,2
1050,1935,Unprovoked,australia,"Fell overboard, hanging onto lifebuoy",38.0,Unspecified,Aug,Y,M,2
1051,1935,Unprovoked,australia,Swimming,27.0,White,Mar,Y,M,2
1052,1935,Unprovoked,australia,Standing,22.0,White,Mar,Y,M,2
1053,1934,Unprovoked,australia,Splashing,13.0,Tiger,Dec,N,F,2
1054,1934,Unprovoked,australia,Swimming in waist-deep water ,15.0,Unspecified,Apr,Y,M,2
1055,1934,Unprovoked,australia,Swimming in hip-deep water,17.0,Unspecified,Mar,Y,M,2
1056,1934,Unprovoked,australia,Swimming on sandbar adjacent to channel,22.0,Unspecified,Jan,N,M,2
1057,1932,Unprovoked,australia,Swimming,24.0,Grey,Oct,N,M,2
1058,1931,Invalid,australia,Swimming ,39.0,Unspecified,Feb,Unknown,M,2
1059,1931,Unprovoked,australia,Swimming,18.0,Unspecified,Jan,N,M,2
1060,1930,Unprovoked,australia,Diving off pier & treading water,18.0,White,Feb,Y,M,2
1061,1929,Provoked,australia,Standing in knee-deep water,19.0,Grey,Apr,N,M,2
1062,1929,Unprovoked,australia,Swimming,39.0,Unspecified,Feb,Y,M,2
1063,1929,Unprovoked,australia,Body surfing,14.0,Unspecified,Jan,Y,M,2
1064,1928,Unprovoked,australia,Bathing,15.0,Unspecified,Apr,N,M,2
1065,1927,Unprovoked,australia,Body surfing / treading water,17.0,Grey,Mar,N,M,2
1066,1927,Unprovoked,australia,Swimming,15.0,Unspecified,Jan,Y,M,2
1067,1926,Unprovoked,australia,Bathing,17.0,Grey,Oct,N,M,2
1068,1925,Unprovoked,australia,Floating on his back,55.0,Tiger,Nov,Y,M,2
1069,1925,Unprovoked,australia,Bathing in waist-deep water,16.0,Unspecified,Mar,N,M,2
1070,1924,Unprovoked,australia,Had just dived into water & was swimming,16.0,Unspecified,Jan,Y,M,2
1071,1922,Unprovoked,australia,Bathing in 3' to 4' of water,19.0,Unspecified,Dec,Y,M,2
1072,1922,Unprovoked,australia,Bathing in knee-deep water,21.0,White,Mar,Y,M,2
1073,1922,Unprovoked,australia,Swimming,18.0,White,Feb,Y,M,2
1074,1919,Unprovoked,australia,Wading,13.0,Unspecified,Jan,Y,M,2
1075,1912,Unprovoked,australia,Swimming,21.0,Unspecified,Jan,Y,M,2
1076,1905,Unprovoked,australia,Bathing,40.0,Unspecified,Mar,N,M,2
1077,1997,Unprovoked,australia,Bathing,19.0,Unspecified,Nov,N,M,2
1078,1997,Provoked,australia,Fishing,21.0,Unspecified,Mar,N,M,2
1079,1997,Unprovoked,australia,Swimming,12.0,Bull,Nov,Y,M,2
1080,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Y,F,2
1081,1997,Boat,australia,Fishing,27.87,Unspecified,May,N,Unknown,2
1082,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,N,M,2
1083,1997,Unprovoked,australia,Unknown,15.0,Unspecified,Unknown,N,F,2
1084,1997,Unprovoked,australia,Fell into the water,27.87,Unspecified,Unknown,Y,M,2
1085,1997,Unprovoked,australia,Net-fishing,27.87,Unspecified,Unknown,N,M,2
1086,1997,Unprovoked,australia,Helmet diving,27.87,Tiger,Unknown,N,M,2
1087,1997,Unprovoked,australia,Diving for trochus,27.87,Unspecified,Unknown,N,M,2
1088,1997,Unprovoked,australia,Pearl diving,27.87,Unspecified,Unknown,N,M,2
1089,1997,Unprovoked,australia,Free diving,27.87,Unspecified,Unknown,N,M,2
1090,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Unknown,M,2
1091,1997,Unprovoked,australia,Unknown,27.87,Unspecified,Unknown,Y,M,2
1092,1997,Unprovoked,australia,Fishing,27.87,Unspecified,Unknown,Y,M,2
1093,1997,Unprovoked,australia,Fishing,27.87,Unspecified,Unknown,Y,M,2
1094,1997,Unprovoked,australia,Swimming,27.87,Grey,Unknown,Y,M,2
1095,1997,Unprovoked,australia,Diving,27.87,Unspecified,Unknown,Y,M,2
1096,1997,Unprovoked,australia,Pearl diving,27.87,Unspecified,Unknown,Y,M,2
1097,2018,Invalid,england,Fishing,21.0,Unspecified,May,N,M,3
1098,2007,Provoked,england,Fishing,38.0,Unspecified,May,N,M,3
1099,1997,Provoked,england,Fishing,27.87,Unspecified,Sep,Y,M,3
1100,1997,Unprovoked,england,Unknown,27.87,Tiger,Sep,Y,M,3
1101,2018,Unprovoked,costa rica,Scuba diving,30.0,Tiger,Apr,N,M,4
1102,2018,Unprovoked,maldives,Fishing,32.0,Tiger,Apr,N,M,5
1103,2018,Unprovoked,south africa,Paddle-skiing,33.0,White,Apr,N,M,6
1104,2018,Unprovoked,south africa,Surfing,19.0,White,Apr,N,M,6
1105,2017,Unprovoked,south africa,Surfing,13.0,White,Jul,N,F,6
1106,2016,Unprovoked,south africa,Surf skiing ,55.0,White,Dec,N,M,6
1107,2015,Unprovoked,south africa,Surfing,42.0,White,Oct,N,M,6
1108,2015,Unprovoked,south africa,Body Boarding,19.0,White,Jun,N,M,6
1109,2015,Unprovoked,south africa,Surfing,23.0,White,Jun,N,M,6
1110,2015,Unprovoked,south africa,Diving,29.0,White,May,N,M,6
1111,2015,Unprovoked,south africa,Surfing,15.0,Unspecified,Jan,N,M,6
1112,2014,Unprovoked,south africa,Surfing,20.0,White,Aug,N,M,6
1113,2014,Unprovoked,south africa,Swimming,25.0,Unspecified,Mar,Y,M,6
1114,2013,Unprovoked,south africa,Surfing,19.0,White,Dec,N,M,6
1115,2013,Unprovoked,south africa,Swimming / snorkeling,25.0,White,Oct,Y,M,6
1116,2013,Provoked,south africa,Fishing - 'tag & release',30.0,Unspecified,Mar,N,M,6
1117,2012,Unprovoked,south africa,Surfing,29.0,Unspecified,Jul,N,M,6
1118,2012,Unprovoked,south africa,Body boarding,20.0,White,Apr,Y,M,6
1119,2012,Unprovoked,south africa,Swimming,25.0,Bull,Jan,Y,M,6
1120,2011,Unprovoked,south africa,Swimming,43.0,White,Sep,N,M,6
1121,2011,Unprovoked,south africa,Surfing,49.0,White,Aug,Y,M,6
1122,2011,Unprovoked,south africa,Surfing,29.0,White,Jul,N,M,6
1123,2011,Unprovoked,south africa,Scuba diving,22.0,Bull,Jun,N,M,6
1124,2011,Unprovoked,south africa,Spearfishing,28.0,Unspecified,May,Y,M,6
1125,2010,Unprovoked,south africa,Surfing,35.0,Unspecified,Apr,N,M,6
1126,2010,Unprovoked,south africa,Standing,37.0,White,Jan,Y,M,6
1127,2009,Unprovoked,south africa,Surfing,25.0,White,Aug,Y,M,6
1128,2009,Invalid,south africa,Swimming,24.0,Unspecified,Apr,Unknown,M,6
1129,2009,Provoked,south africa,Fishing,40.0,Unspecified,Mar,N,M,6
1130,2009,Unprovoked,south africa,Swimming,25.0,Tiger,Jan,Y,M,6
1131,2008,Provoked,south africa,Fishing,15.0,Unspecified,Dec,N,M,6
1132,2008,Unprovoked,south africa,Surf skiing ,46.0,White,Jun,N,M,6
1133,2007,Unprovoked,south africa,Surfing,14.0,Unspecified,Nov,N,M,6
1134,2007,Unprovoked,south africa,Surfing,37.0,White,Nov,N,M,6
1135,2007,Unprovoked,south africa,Swimming / Body Surfing,24.0,Tiger,Jan,Y,M,6
1136,2006,Provoked,south africa,Fishing,25.0,Unspecified,Dec,N,M,6
1137,2006,Unprovoked,south africa,Lifesaving drill,24.0,White,Aug,N,M,6
1138,2006,Unprovoked,south africa,Surf-skiing,19.0,White,Jul,N,M,6
1139,2006,Unprovoked,south africa,Body boarding,15.0,Unspecified,Apr,N,M,6
1140,2006,Unprovoked,south africa,Surfing,15.0,Unspecified,Feb,N,M,6
1141,2005,Provoked,south africa,Fishing for sharks,32.0,Unspecified,Nov,N,M,6
1142,2005,Unprovoked,south africa,Standing / Surfing,20.0,Unspecified,Oct,N,M,6
1143,2005,Unprovoked,south africa,Surf-skiing,52.0,White,Oct,N,M,6
1144,2005,Unprovoked,south africa,Spearfishing (Free diving),22.0,White,Jun,Y,M,6
1145,2005,Unprovoked,south africa,Surfing,32.0,Unspecified,May,N,M,6
1146,2005,Unprovoked,south africa,Surfing,32.0,Unspecified,Mar,N,M,6
1147,2004,Unprovoked,south africa,Surfing,20.0,Unspecified,Nov,N,M,6
1148,2004,Unprovoked,south africa,Swimming,25.0,White,Nov,Y,F,6
1149,2004,Unprovoked,south africa,Chumming for white sharks,52.0,White,Oct,N,M,6
1150,2004,Unprovoked,south africa,Surfing,34.0,Unspecified,Oct,N,M,6
1151,2004,Unprovoked,south africa,"Swimming, poaching perlemoen",21.0,White,Jun,Y,M,6
1152,2004,Unprovoked,south africa,Surfing,16.0,White,Apr,N,M,6
1153,2003,Unprovoked,south africa,Spearfishing,21.0,Tiger,Nov,Y,M,6
1154,2003,Unprovoked,south africa,Body boarding,19.0,White,Sep,Y,M,6
1155,2003,Unprovoked,south africa,Sitting on surfboard,16.0,White,Aug,N,M,6
1156,2003,Invalid,south africa,Unknown,14.0,Unspecified,Jan,Unknown,M,6
1157,2002,Unprovoked,south africa,Snorkeling,25.0,White,Dec,N,M,6
1158,2002,Unprovoked,south africa,Surf skiing,47.0,White,Sep,N,M,6
1159,2002,Unprovoked,south africa,Snorkeling (filming the sardine run),50.0,Unspecified,Jun,N,M,6
1160,2002,Unprovoked,south africa,Fishing,16.0,Unspecified,Jan,N,M,6
1161,2002,Unprovoked,south africa,Surf skiing,26.0,Unspecified,Jan,N,M,6
1162,2001,Unprovoked,south africa,Surfing,46.0,White,Apr,N,M,6
1163,2000,Unprovoked,south africa,Free diving,48.0,White,Sep,N,M,6
1164,1999,Unprovoked,south africa,Surfing,42.0,White,Jul,N,M,6
1165,1999,Unprovoked,south africa,Boogie boarding,14.0,White,Jul,Y,M,6
1166,1999,Unprovoked,south africa,Surfing,29.0,White,Jul,N,M,6
1167,1999,Unprovoked,south africa,Spearfishing,30.0,White,Unknown,N,M,6
1168,1998,Unprovoked,south africa,Surfing,18.0,White,Dec,N,M,6
1169,1998,Unprovoked,south africa,Spearfishing,24.0,White,Aug,N,M,6
1170,1998,Unprovoked,south africa,Surfing,16.0,Unspecified,Jul,N,M,6
1171,1998,Unprovoked,south africa,Body Boarding,20.0,White,Jun,Y,M,6
1172,1998,Unprovoked,south africa,Body boarding,15.0,White,May,N,M,6
1173,1998,Unprovoked,south africa,Body boarding,16.0,Unspecified,May,N,M,6
1174,1998,Unprovoked,south africa,Body boarding,22.0,White,May,N,M,6
1175,1998,Unprovoked,south africa,Snorkeling  hunting crayfish and abalone,33.0,White,Mar,N,M,6
1176,1997,Unprovoked,south africa,Spearfishing,39.0,White,Dec,Y,M,6
1177,1997,Unprovoked,south africa,Surfing,25.0,White,Jul,Y,M,6
1178,1996,Provoked,south africa,Spearfishing,29.0,White,Sep,N,M,6
1179,1996,Unprovoked,south africa,Surfing,17.0,White,May,N,M,6
1180,1995,Unprovoked,south africa,Swimming,22.0,Unspecified,Feb,N,M,6
1181,1995,Unprovoked,south africa,Swimming,14.0,Tiger,Jan,Y,M,6
1182,1994,Unprovoked,south africa,Body boarding,26.0,White,Dec,N,M,6
1183,1994,Unprovoked,south africa,Surfing,22.0,White,Jul,Y,M,6
1184,1994,Unprovoked,south africa,Surfing,31.0,White,Jul,N,M,6
1185,1994,Unprovoked,south africa,Surfing,15.0,White,Feb,N,M,6
1186,1994,Unprovoked,south africa,Swimming ,33.0,Unspecified,Jan,N,M,6
1187,1993,Unprovoked,south africa,Spearfishing,36.0,White,Sep,N,M,6
1188,1993,Unprovoked,south africa,Surfing,28.0,White,Jul,N,M,6
1189,1992,Unprovoked,south africa,Surfing,35.0,Unspecified,Apr,N,M,6
1190,1992,Unprovoked,south africa,Swimming ,19.0,Unspecified,Jan,N,M,6
1191,1992,Unprovoked,south africa,Spearfishing,36.0,Unspecified,Jan,N,M,6
1192,1991,Unprovoked,south africa,Spearfishing,20.0,White,Feb,N,M,6
1193,1990,Unprovoked,south africa,Spearfishing,26.0,White,Sep,N,M,6
1194,1990,Unprovoked,south africa,Scuba diving (but on surface),21.0,White,Jun,Y,F,6
1195,1990,Unprovoked,south africa,Resting on surfboard,22.0,White,May,N,M,6
1196,1990,Unprovoked,south africa,Lying on surfboard & paddling,23.0,White,Apr,N,M,6
1197,1989,Unprovoked,south africa,Free diving & spearfishing,29.0,White,Nov,Y,M,6
1198,1989,Unprovoked,south africa,Free diving,29.0,White,Sep,N,M,6
1199,1989,Unprovoked,south africa,Surfing,21.0,White,Aug,N,M,6
1200,1989,Unprovoked,south africa,Surfing,34.0,White,Jul,N,M,6
1201,1989,Unprovoked,south africa,Surfing,16.0,White,Jun,N,M,6
1202,1989,Unprovoked,south africa,Free diving,28.0,White,Jun,N,M,6
1203,1988,Unprovoked,south africa,Spearfishing,36.0,White,Jun,N,M,6
1204,1988,Unprovoked,south africa,Surfing,17.0,Unspecified,Mar,N,M,6
1205,1988,Unprovoked,south africa,Surfing,20.0,Grey,Feb,N,M,6
1206,1988,Unprovoked,south africa,Lying atop surfboard,15.0,Unspecified,Feb,N,F,6
1207,1988,Invalid,south africa,Surfing,22.0,Unspecified,Jan,Unknown,M,6
1208,1988,Provoked,south africa,Attempting to lasso shark's tail,33.0,Unspecified,Jan,N,M,6
1209,1987,Invalid,south africa,Boogie boarding,14.0,Unspecified,Oct,Unknown,M,6
1210,1987,Unprovoked,south africa,Spearfishing,21.0,White,Oct,N,M,6
1211,1987,Unprovoked,south africa,Surfing,24.0,White,Sep,N,M,6
1212,1987,Unprovoked,south africa,Spearfishing,30.0,White,Jan,N,M,6
1213,1986,Unprovoked,south africa,Body boarding,21.0,White,Dec,Y,M,6
1214,1986,Unprovoked,south africa,Racing ski,32.0,Unspecified,Oct,N,M,6
1215,1986,Invalid,south africa,Spearfishing,35.0,Unspecified,Aug,Unknown,M,6
1216,1986,Unprovoked,south africa,Spearfishing,26.0,Unspecified,Jul,N,M,6
1217,1986,Unprovoked,south africa,Treading water,26.0,Unspecified,Mar,N,M,6
1218,1986,Unprovoked,south africa,Surfing,21.0,White,Feb,N,M,6
1219,1986,Unprovoked,south africa,Swimming,46.0,Unspecified,Feb,N,M,6
1220,1986,Unprovoked,south africa,Spearfishing,29.0,Unspecified,Feb,N,M,6
1221,1985,Unprovoked,south africa,Body boarding,22.0,White,Oct,N,M,6
1222,1985,Unprovoked,south africa,Swimming,15.0,Unspecified,Jan,N,M,6
1223,1985,Unprovoked,south africa,Surfing,18.0,White,Jan,N,M,6
1224,1985,Unprovoked,south africa,Spearfishing,34.0,White,Jan,N,M,6
1225,1985,Provoked,south africa,Spearfishing,20.0,Unspecified,Jan,N,M,6
1226,1984,Invalid,south africa,Spearfishing,21.0,Unspecified,Jul,Unknown,M,6
1227,1984,Unprovoked,south africa,Surfing,27.0,White,Jun,N,M,6
1228,1984,Provoked,south africa,Scuba diving,33.0,Unspecified,Feb,N,M,6
1229,1984,Unprovoked,south africa,Swimming,14.0,Unspecified,Jan,N,M,6
1230,1983,Unprovoked,south africa,Swimming,47.0,Unspecified,Dec,N,M,6
1231,1983,Unprovoked,south africa,Spearfishing,29.0,White,Aug,N,M,6
1232,1983,Unprovoked,south africa,Fishing,27.0,Unspecified,Apr,N,M,6
1233,1983,Unprovoked,south africa,Spearfishing,17.0,Unspecified,Mar,N,M,6
1234,1983,Unprovoked,south africa,Paddleskiing,16.0,Unspecified,Feb,N,M,6
1235,1983,Unprovoked,south africa,Spearfishing,32.0,White,Jan,N,M,6
1236,1982,Unprovoked,south africa,Surfing,16.0,White,Sep,N,M,6
1237,1982,Invalid,south africa,Boogie boarding,20.0,Unspecified,Jul,Unknown,M,6
1238,1982,Unprovoked,south africa,Paddleskiing,38.0,White,Jul,N,M,6
1239,1982,Unprovoked,south africa,Surfing,27.0,White,Jun,Y,M,6
1240,1982,Unprovoked,south africa,Swimming,20.0,Unspecified,Jan,N,M,6
1241,1981,Unprovoked,south africa,Surfing,32.0,Unspecified,Jul,N,M,6
1242,1981,Unprovoked,south africa,Surfing,27.0,Unspecified,May,N,M,6
1243,1981,Unprovoked,south africa,Surfing,19.0,Unspecified,May,N,M,6
1244,1981,Unprovoked,south africa,Surfing,24.0,Tiger,May,N,M,6
1245,1981,Unprovoked,south africa,Swimming,30.0,Unspecified,Feb,N,M,6
1246,1980,Unprovoked,south africa,Paddleskiing,25.0,Unspecified,Unknown,N,M,6
1247,1980,Unprovoked,south africa,Surfing,22.0,Unspecified,May,N,M,6
1248,1980,Unprovoked,south africa,Body boarding,24.0,White,Jan,N,M,6
1249,1980,Provoked,south africa,Spearfishing,29.0,Unspecified,Jan,N,M,6
1250,1980,Unprovoked,south africa,Swimming,25.0,Unspecified,Jan,N,M,6
1251,1980,Invalid,south africa,Spearfishing,20.0,Unspecified,Unknown,Unknown,M,6
1252,1979,Provoked,south africa,Spearfishing,25.0,White,Unknown,N,M,6
1253,1979,Unprovoked,south africa,"Surfing, collided with shark",19.0,Unspecified,Feb,N,M,6
1254,1978,Unprovoked,south africa,Spearfishing,23.0,White,Dec,Y,M,6
1255,1978,Unprovoked,south africa,Spearfishing,27.0,White,Sep,N,M,6
1256,1978,Unprovoked,south africa,Surfing,17.0,Unspecified,Jan,N,M,6
1257,1977,Unprovoked,south africa,Surfing,18.0,Tiger,Dec,N,M,6
1258,1977,Unprovoked,south africa,Spearfishing,25.0,White,Oct,N,M,6
1259,1976,Unprovoked,south africa,Thrashing the water / imitating the shark victim from Jaws,19.0,White,Nov,N,M,6
1260,1976,Unprovoked,south africa,Surfing,20.0,White,Oct,N,M,6
1261,1975,Unprovoked,south africa,Standing,33.0,Unspecified,Nov,N,M,6
1262,1975,Unprovoked,south africa,Surfing,19.0,White,Aug,N,M,6
1263,1975,Unprovoked,south africa,Surfing,16.0,Unspecified,Feb,N,M,6
1264,1974,Unprovoked,south africa,Spearfishing,22.0,Unspecified,Apr,N,M,6
1265,1974,Unprovoked,south africa,Surfing,17.0,Unspecified,Apr,N,M,6
1266,1974,Unprovoked,south africa,Surfing,21.0,Unspecified,Mar,N,M,6
1267,1974,Unprovoked,south africa,Swimming,33.0,Unspecified,Jan,N,M,6
1268,1973,Unprovoked,south africa,Spearfishing,26.0,Unspecified,Mar,N,M,6
1269,1972,Unprovoked,south africa,Sitting in shallows,30.0,Unspecified,Jan,N,F,6
1270,1971,Unprovoked,south africa,Swimming,16.0,White,Dec,N,F,6
1271,1971,Unprovoked,south africa,Swimming,25.0,Unspecified,Oct,N,M,6
1272,1971,Unprovoked,south africa,Surfing,21.0,White,Jun,N,M,6
1273,1971,Unprovoked,south africa,Swimming,50.0,White,Apr,Y,M,6
1274,1970,Provoked,south africa,Scuba Diving,25.0,Unspecified,Jun,N,M,6
1275,1968,Unprovoked,south africa,Wading & pushing dinghy toward  the shallows,35.0,Unspecified,Mar,N,M,6
1276,1967,Unprovoked,south africa,Surfing,22.0,Unspecified,Dec,N,M,6
1277,1967,Unprovoked,south africa,Spearfishing,32.0,White,Mar,N,M,6
1278,1966,Provoked,south africa,Helping men land a shark,33.0,Unspecified,Jan,N,M,6
1279,1966,Unprovoked,south africa,Standing,16.0,Unspecified,Jan,N,M,6
1280,1966,Unprovoked,south africa,Body surfing,15.0,Unspecified,Jan,N,M,6
1281,1965,Unprovoked,south africa,Treading water,25.0,Unspecified,Feb,N,M,6
1282,1965,Unprovoked,south africa,Paddling rescue ski,22.0,White,Jan,N,M,6
1283,1964,Unprovoked,south africa,Swimming,19.0,Unspecified,Dec,N,M,6
1284,1964,Invalid,south africa,Swimming,40.0,Unspecified,Jun,Unknown,M,6
1285,1964,Unprovoked,south africa,Body boarding,25.0,White,Feb,N,M,6
1286,1963,Unprovoked,south africa,Standing,20.0,Unspecified,Dec,N,F,6
1287,1963,Unprovoked,south africa,Swimming ,24.0,Unspecified,Dec,N,M,6
1288,1963,Provoked,south africa,Helping friend land hooked shark,13.0,Unspecified,Dec,N,M,6
1289,1963,Unprovoked,south africa,Splashing in surf,15.0,Unspecified,Dec,Y,M,6
1290,1963,Unprovoked,south africa,"Free diving, hunting crayfish",27.0,Unspecified,Jan,N,M,6
1291,1963,Unprovoked,south africa,Spearfishing,24.0,Unspecified,Jan,N,M,6
1292,1962,Unprovoked,south africa,Wading,13.0,Unspecified,Apr,N,M,6
1293,1962,Unprovoked,south africa,Treading water,13.0,White,Feb,Y,M,6
1294,1962,Invalid,south africa,"Fishing, slipped on rocks & fell into sea",40.0,Unspecified,Jan,Unknown,M,6
1295,1961,Unprovoked,south africa,Treading water,18.0,Unspecified,Dec,N,M,6
1296,1961,Unprovoked,south africa,"Spearfishing, shark grabbed his white t-shirt and towed him ",27.0,Unspecified,Feb,N,M,6
1297,1961,Unprovoked,south africa,Swimming,14.0,Unspecified,Feb,Y,M,6
1298,1961,Unprovoked,south africa,Swimming,15.0,White,Jan,N,M,6
1299,1961,Unprovoked,south africa,Standing,13.0,White,Jan,N,M,6
1300,1960,Unprovoked,south africa,Swimming,25.0,White,Dec,Y,M,6
1301,1960,Unprovoked,south africa,Treading water,16.0,White,Apr,N,M,6
1302,1959,Unprovoked,south africa,Treading water,14.0,Unspecified,Feb,N,M,6
1303,1959,Unprovoked,south africa,Swimming,18.0,White,Jan,N,M,6
1304,1958,Unprovoked,south africa,Paddling in knee-deep water,28.0,Unspecified,Apr,Y,F,6
1305,1958,Unprovoked,south africa,Swimming with goggles,29.0,Unspecified,Apr,Y,M,6
1306,1957,Unprovoked,south africa,Standing,14.0,Unspecified,Dec,N,F,6
1307,1957,Unprovoked,south africa,Floating,23.0,Unspecified,Dec,Y,M,6
1308,1951,Unprovoked,south africa,Swimming,23.0,White,Nov,N,M,6
1309,1951,Unprovoked,south africa,Treading water,24.0,White,Nov,N,M,6
1310,1951,Unprovoked,south africa,Body surfing,31.0,Unspecified,Feb,N,M,6
1311,1950,Unprovoked,south africa,Body surfing,14.0,White,Feb,Y,M,6
1312,1947,Unprovoked,south africa,Treading water,21.0,Unspecified,Apr,N,M,6
1313,1947,Unprovoked,south africa,Treading water,22.0,Unspecified,Mar,N,M,6
1314,1947,Unprovoked,south africa,Treading water,18.0,Unspecified,Jan,N,M,6
1315,1946,Unprovoked,south africa,Jumping in swells,18.0,Unspecified,Jan,N,M,6
1316,1945,Unprovoked,south africa,Walking,37.0,Unspecified,Mar,N,M,6
1317,1944,Unprovoked,south africa,Swimming,17.0,White,Jul,Y,M,6
1318,1942,Unprovoked,south africa,Swimming ,18.0,White,Nov,Y,M,6
1319,1940,Unprovoked,south africa,Treading water,25.0,White,Mar,Y,M,6
1320,1940,Unprovoked,south africa,Swimming,17.0,White,Feb,Y,M,6
1321,1940,Unprovoked,south africa,Swimming ,18.0,Unspecified,Jan,Y,M,6
1322,1932,Unprovoked,south africa,Collecting fish by lamplight in gully,23.0,Unspecified,Unknown,N,M,6
1323,1930,Unprovoked,south africa,Swimming,23.0,White,Jan,N,M,6
1324,1928,Unprovoked,south africa,Body surfing,18.0,Unspecified,Jan,N,M,6
1325,1927,Unprovoked,south africa,Swimming,17.0,White,Dec,Y,M,6
1326,1922,Unprovoked,south africa,Swimming,18.0,White,May,N,M,6
1327,1906,Unprovoked,south africa,Washing horses,30.0,Unspecified,Jan,Y,M,6
1328,1901,Unprovoked,south africa,Swimming,29.0,White,Jul,Y,M,6
1329,1997,Unprovoked,south africa,Swimming,27.87,Unspecified,Unknown,Y,M,6
1330,1997,Unprovoked,south africa,Crossing river on a raft,27.87,Unspecified,Jan,Y,M,6
1331,1997,Unprovoked,south africa,Wading,27.87,Unspecified,Unknown,N,F,6
1332,1997,Unprovoked,south africa,Swimming in pool formed by construction of a wharf,27.87,Unspecified,Unknown,Y,M,6
1333,1997,Unprovoked,south africa,Crew swimming alongside their anchored ship,27.87,Unspecified,Unknown,Y,M,6
1334,1997,Unprovoked,south africa,4 men were bathing,27.87,Unspecified,Unknown,Y,M,6
1335,1997,Unprovoked,south africa,Fishing,27.87,Unspecified,Jul,Y,M,6
1336,1997,Unprovoked,south africa,Wading,27.87,Unspecified,Jul,Y,M,6
1337,2017,Unprovoked,cuba,Night bathing,22.0,Tiger,Nov,Y,M,7
1338,2009,Unprovoked,cuba,Spearfishing,15.0,Bull,Jan,N,M,7
1339,2004,Unprovoked,cuba,Diving,40.0,Bull,Oct,N,M,7
1340,1997,Unprovoked,cuba,Swimming,14.0,Unspecified,Unknown,N,M,7
1341,1997,Provoked,cuba,"Shark fishing, knocked overboard",50.0,Unspecified,Unknown,Y,M,7
1342,2017,Invalid,spain,Swimming,11.0,Unspecified,Aug,Unknown,F,8
1343,2016,Unprovoked,spain,Swimming,40.0,Unspecified,Jul,N,M,8
1344,2015,Invalid,spain,Swimming,10.0,Unspecified,Aug,Unknown,M,8
1345,2010,Provoked,spain,Swimming,9.0,Unspecified,Jul,N,M,8
1346,1993,Unprovoked,spain,Swimming,25.0,Unspecified,Sep,N,M,8
1347,1997,Unprovoked,spain,Swimming,27.87,Unspecified,Unknown,Y,M,8
1348,1997,Unprovoked,spain,Skin diving,27.87,Unspecified,Unknown,N,Unknown,8
1349,2017,Unprovoked,bahamas,Snorkeling,32.0,Tiger,Jun,N,F,9
1350,2015,Unprovoked,bahamas,Snorkeling,34.0,White,Jan,N,F,9
1351,2014,Invalid,bahamas,Shark diving,63.0,Unspecified,Jul,Unknown,M,9
1352,2013,Unprovoked,bahamas,Spearfishing,40.0,Unspecified,Jul,N,M,9
